VFB_ID	external_ID	cell_types
VFB_jrchk069	1876484146	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk04z	1403392477	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk04y	1782369340	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk05e	1814781082	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk05d	1845453234	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk05g	1814777260	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk05f	1688164533	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk05a	1438908304	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk05c	1815126433	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk05b	5813050827	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk05m	1813403953	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk05l	1627131491	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk05o	1691259738	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk071	1406147470	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk05n	5813038769	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk070	1343395439	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk05i	1783051753	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk05h	1438912593	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk05k	1783051578	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk05j	1814780768	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk07w	1626919110	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk099	1313845690	['lobula tangential neuron']
VFB_jrchk07v	1626573444	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk098	1344207087	['lobula tangential neuron']
VFB_jrchk07y	1626573183	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk07x	1626232238	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk07s	1657266898	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk095	1467797424	['lobula tangential neuron']
VFB_jrchk07r	1657259448	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk094	1282495415	['lobula tangential neuron']
VFB_jrchk07u	1626560949	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk097	1283147383	['lobula tangential neuron']
VFB_jrchk07t	1595866921	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk096	5813016179	['lobula tangential neuron']
VFB_jrchk08b	1095275456	['adult lateral accessory lobe-posterior slope-protocerebral bridge neuron']
VFB_jrchk08a	450034902	['LP neuron']
VFB_jrchk07z	1625191546	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk08h	1290209390	['lobula tangential neuron Lt11']
VFB_jrchk08g	5813023353	['lobula tangential neuron Lt1']
VFB_jrchk08j	770249286	['lobula tangential neuron']
VFB_jrchk08i	1818696317	['lobula tangential neuron Lt33']
VFB_jrchk08d	1188889654	['lobula tangential neuron Lt1']
VFB_jrchk08c	881217171	['adult lateral accessory lobe-posterior slope-protocerebral bridge neuron']
VFB_jrchk08f	1189230639	['lobula tangential neuron Lt1']
VFB_jrchk08e	1189912812	['lobula tangential neuron Lt1']
VFB_jrchk08p	1251654856	['lobula tangential neuron']
VFB_jrchk08o	1374442368	['lobula tangential neuron']
VFB_jrchk08r	1563099587	['lobula tangential neuron']
VFB_jrchk08q	5813061218	['lobula tangential neuron']
VFB_jrchk08l	731736853	['lobula tangential neuron']
VFB_jrchk08k	5813022959	['lobula tangential neuron']
VFB_jrchk08n	1037328706	['lobula tangential neuron']
VFB_jrchk08m	5813038013	['lobula tangential neuron']
VFB_jrchk06v	5813038825	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk088	356818551	['LP neuron']
VFB_jrchk06u	1876147388	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk087	1719678048	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk06x	1814426918	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk06w	5812996383	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk089	480029788	['LP neuron']
VFB_jrchk06r	1811630361	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk084	1717968338	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk06q	1782369359	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk083	1657263405	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk06t	1845449270	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk086	5812991619	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk06s	5812999264	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk085	1657258136	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk07a	1528253194	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk06z	5812994939	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk06y	5812990157	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk07g	1657949594	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk07f	1563126151	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk07i	1626922712	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk07h	1813391435	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk07c	1562785146	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk07b	1563126068	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk07e	1624747496	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk07d	1563467433	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk07o	1595853024	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk091	1405904811	['lobula tangential neuron']
VFB_jrchk07n	1593815080	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk090	1467961485	['lobula tangential neuron']
VFB_jrchk07q	1657258338	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk093	1252151253	['lobula tangential neuron']
VFB_jrchk07p	5812991470	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk092	1038079690	['lobula tangential neuron']
VFB_jrchk07k	1562781110	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk07j	1563122080	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk07m	5901196898	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk07l	1656792632	['lobula plate-lobula columnar neuron LPLC4']
VFB_jrchk01q	1872417249	['lobula plate columnar neuron']
VFB_jrchk033	1404446113	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk01p	1903106696	['lobula plate columnar neuron']
VFB_jrchk032	1343045604	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk01s	1902765793	['lobula plate columnar neuron']
VFB_jrchk035	1657525433	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk01r	1810343613	['lobula plate columnar neuron']
VFB_jrchk034	5813038319	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk01m	1902420328	['lobula plate columnar neuron']
VFB_jrchk01l	1808327341	['lobula plate columnar neuron']
VFB_jrchk01o	5812998051	['lobula plate columnar neuron']
VFB_jrchk031	1344392982	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk01n	1902761612	['lobula plate columnar neuron']
VFB_jrchk030	1689994425	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk01y	1933114336	['lobula plate columnar neuron']
VFB_jrchk01x	1810343561	['lobula plate columnar neuron']
VFB_jrchk01z	1810343500	['lobula plate columnar neuron']
VFB_jrchk01u	1840700339	['lobula plate columnar neuron']
VFB_jrchk037	1658990108	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk01t	1934146082	['lobula plate columnar neuron']
VFB_jrchk036	1439203192	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk01w	1872417830	['lobula plate columnar neuron']
VFB_jrchk039	1222332850	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk01v	1841037528	['lobula plate columnar neuron']
VFB_jrchk038	1660219098	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk02b	1841373890	['lobula plate columnar neuron']
VFB_jrchk02a	5812997118	['lobula plate columnar neuron']
VFB_jrchk02d	1872067880	['lobula plate columnar neuron']
VFB_jrchk02c	1932773383	['lobula plate columnar neuron']
VFB_jrchk02j	2117895198	['lobula plate columnar neuron']
VFB_jrchk02i	1872067692	['lobula plate columnar neuron']
VFB_jrchk02l	1872413058	['lobula plate columnar neuron']
VFB_jrchk02k	1873107977	['lobula plate columnar neuron']
VFB_jrchk02f	5812997976	['lobula plate columnar neuron']
VFB_jrchk02e	1872408358	['lobula plate columnar neuron']
VFB_jrchk02h	1872408527	['lobula plate columnar neuron']
VFB_jrchk02g	1872408426	['lobula plate columnar neuron']
VFB_jrchk00p	1806885187	['lobula plate columnar neuron LPC1']
VFB_jrchk022	1839020900	['lobula plate columnar neuron']
VFB_jrchk00o	1870694455	['lobula plate columnar neuron LPC1']
VFB_jrchk021	1933455580	['lobula plate columnar neuron']
VFB_jrchk00r	1806535843	['lobula plate columnar neuron LPC1']
VFB_jrchk024	1963803666	['lobula plate columnar neuron']
VFB_jrchk00q	1839659717	['lobula plate columnar neuron LPC1']
VFB_jrchk023	1872067203	['lobula plate columnar neuron']
VFB_jrchk00l	5813038966	['lobula plate columnar neuron LPC1']
VFB_jrchk00k	5813038958	['lobula plate columnar neuron LPC1']
VFB_jrchk00n	1838274271	['lobula plate columnar neuron LPC1']
VFB_jrchk020	1841041194	['lobula plate columnar neuron']
VFB_jrchk00m	5813061319	['lobula plate columnar neuron LPC1']
VFB_jrchk00x	5812998572	['lobula plate columnar neuron LPC1']
VFB_jrchk00w	1807584848	['lobula plate columnar neuron LPC1']
VFB_jrchk029	5812999837	['lobula plate columnar neuron']
VFB_jrchk00z	1807235150	['lobula plate columnar neuron LPC1']
VFB_jrchk00y	1808279389	['lobula plate columnar neuron LPC1']
VFB_jrchk00t	1807238852	['lobula plate columnar neuron LPC1']
VFB_jrchk026	1964498840	['lobula plate columnar neuron']
VFB_jrchk00s	1775513344	['lobula plate columnar neuron LPC1']
VFB_jrchk025	1933114509	['lobula plate columnar neuron']
VFB_jrchk00v	1806880914	['lobula plate columnar neuron LPC1']
VFB_jrchk028	1841378357	['lobula plate columnar neuron']
VFB_jrchk00u	1806535767	['lobula plate columnar neuron LPC1']
VFB_jrchk027	1872071833	['lobula plate columnar neuron']
VFB_jrchk01a	1841032927	['lobula plate columnar neuron']
VFB_jrchk01c	1810339448	['lobula plate columnar neuron']
VFB_jrchk01b	1779304011	['lobula plate columnar neuron']
VFB_jrchk01i	1872413403	['lobula plate columnar neuron']
VFB_jrchk01h	2055493046	['lobula plate columnar neuron']
VFB_jrchk01k	1808327285	['lobula plate columnar neuron']
VFB_jrchk01j	1810338703	['lobula plate columnar neuron']
VFB_jrchk01e	1841378398	['lobula plate columnar neuron']
VFB_jrchk01d	2398215718	['lobula plate columnar neuron']
VFB_jrchk01g	5813000992	['lobula plate columnar neuron']
VFB_jrchk01f	1934482795	['lobula plate columnar neuron']
VFB_jrchk03s	1658644171	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk055	1782364786	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk03r	2059295981	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk054	1467548306	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk03u	5812994062	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk057	1533683889	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk03t	1966864706	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk056	1500598873	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk03o	5812994826	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk051	1407179534	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk03n	1469269528	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk050	1566411868	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk03q	1593417998	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk053	1437850908	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk03p	1783068831	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk052	1441598865	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk03z	1813399871	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk03w	5812998137	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk059	1534363304	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk03v	1721020290	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk058	1530636214	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk03y	1658643766	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk03x	1782714902	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk04d	1690011290	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk04c	1690011142	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk04f	1845117373	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk04e	1690020010	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk04b	5813045792	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk04a	1689989271	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk04l	1719225241	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk04k	1721025057	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk04n	5812987894	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk060	5812998825	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk04m	1221971218	['lobula plate-lobula columnar neuron LPLC2']
VFB_jrchk04h	1813054194	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk04g	5812995757	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk04j	1723386459	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk04i	1689994325	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk02r	1995188679	['lobula plate columnar neuron']
VFB_jrchk044	5813069046	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk02q	1903801936	['lobula plate columnar neuron']
VFB_jrchk043	1407874177	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk02t	5812999916	['lobula plate columnar neuron']
VFB_jrchk046	1689989557	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk02s	1902079225	['lobula plate columnar neuron']
VFB_jrchk045	1721365654	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk02n	1872067590	['lobula plate columnar neuron']
VFB_jrchk040	1749275570	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk02m	1872067538	['lobula plate columnar neuron']
VFB_jrchk02p	1872067662	['lobula plate columnar neuron']
VFB_jrchk042	1781674298	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk02o	1933796079	['lobula plate columnar neuron']
VFB_jrchk041	5813038998	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk02z	1843744231	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk02y	1220257051	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk02v	5812997070	['lobula plate columnar neuron']
VFB_jrchk048	1689994034	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk02u	1902083604	['lobula plate columnar neuron']
VFB_jrchk047	1689993656	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk02x	1189230326	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk02w	1902424947	['lobula plate columnar neuron']
VFB_jrchk049	1781328716	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk03c	1627890175	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk03b	5813055080	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk03e	1659331215	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk03d	1628230708	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk03a	1622350949	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk03k	5813031567	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk03j	5812999862	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk03m	5813042873	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk03l	1746858454	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk03g	5813047992	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk03f	1690015835	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk03i	1407873674	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk03h	1469947367	['lobula plate-lobula columnar neuron LPLC1']
VFB_jrchk09y	1379907704	['lobula tangential neuron']
VFB_jrchk09x	861242399	['lobula tangential neuron']
VFB_jrchk09z	892600621	['lobula tangential neuron']
VFB_jrchk09u	1440252127	['lobula tangential neuron']
VFB_jrchk09t	5813048268	['lobula tangential neuron']
VFB_jrchk09w	892259847	['lobula tangential neuron']
VFB_jrchk09v	1783362106	['lobula tangential neuron']
VFB_jrchk08x	5812989300	['lobula tangential neuron']
VFB_jrchk08w	1591704108	['lobula tangential neuron']
VFB_jrchk08z	5813033971	['lobula tangential neuron']
VFB_jrchk08y	1282844980	['lobula tangential neuron']
VFB_jrchk08t	5813068748	['lobula tangential neuron']
VFB_jrchk08s	1352357010	['lobula tangential neuron']
VFB_jrchk08v	1079143870	['lobula tangential neuron']
VFB_jrchk08u	1128572709	['lobula tangential neuron']
VFB_jrchk09a	789636635	['lobula tangential neuron']
VFB_jrchk09c	1444351896	['lobula tangential neuron']
VFB_jrchk09b	1654525956	['lobula tangential neuron']
VFB_jrchk09i	1597493900	['lobula tangential neuron']
VFB_jrchk09h	5813069020	['lobula tangential neuron']
VFB_jrchk09k	1356772884	['lobula tangential neuron']
VFB_jrchk09j	1282348408	['lobula tangential neuron']
VFB_jrchk09e	1259856448	['lobula tangential neuron']
VFB_jrchk09d	1449225711	['lobula tangential neuron']
VFB_jrchk09g	5812991476	['lobula tangential neuron']
VFB_jrchk09f	5813069528	['lobula tangential neuron']
VFB_jrchk09q	1284394253	['lobula tangential neuron']
VFB_jrchk09p	862265490	['lobula tangential neuron']
VFB_jrchk09s	862615150	['lobula tangential neuron']
VFB_jrchk09r	893628094	['lobula tangential neuron']
VFB_jrchk09m	5813044940	['lobula tangential neuron']
VFB_jrchk09l	1261229600	['lobula tangential neuron']
VFB_jrchk09o	892609630	['lobula tangential neuron']
VFB_jrchk09n	1291569166	['lobula tangential neuron']
VFB_jrchk110	788055763	['ocellar interneuron']
VFB_jrchk112	5813045787	['ocellar interneuron']
VFB_jrchk111	1498120574	['ocellar interneuron']
VFB_jrchk118	1685029571	['ocellar interneuron']
VFB_jrchk117	757374944	['ocellar interneuron']
VFB_jrchk119	5813065110	['ocellar interneuron']
VFB_jrchk114	1158635682	['ocellar interneuron']
VFB_jrchk113	1127402256	['ocellar interneuron']
VFB_jrchk116	1189027422	['ocellar interneuron']
VFB_jrchk115	1220049442	['ocellar interneuron']
VFB_jrchk10a	821344462	['octopaminergic ASM2 neuron']
VFB_jrchk10g	1353043462	['octopaminergic VUMa1 neuron']
VFB_jrchk10f	767473384	['octopaminergic VPM4 neuron']
VFB_jrchk10i	1670265016	['octopaminergic VUMa2 neuron']
VFB_jrchk10h	1479618250	['octopaminergic VUMa1 neuron']
VFB_jrchk10c	884916323	['octopaminergic ASM3 neuron']
VFB_jrchk10b	5813054053	['octopaminergic ASM3 neuron']
VFB_jrchk10e	5813061260	['octopaminergic VPM3 neuron']
VFB_jrchk10d	329566174	['octopaminergic VPM3 neuron']
VFB_jrchk101	1819326555	['adult multiglomerular antennal lobe projection neuron type 89 vPN']
VFB_jrchk100	1694850602	['adult multiglomerular antennal lobe projection neuron type 89 vPN']
VFB_jrchk107	5813022826	['octopaminergic ASM1 neuron']
VFB_jrchk106	738155917	['octopaminergic ASM1 neuron']
VFB_jrchk109	917643796	['octopaminergic ASM2 neuron']
VFB_jrchk108	5813049966	['octopaminergic ASM1 neuron']
VFB_jrchk103	1043117106	['adult NPF P1 neuron']
VFB_jrchk102	5813069630	['adult NPF L1-l neuron']
VFB_jrchk105	730709173	['octopaminergic ASM1 neuron']
VFB_jrchk104	5813068915	['adult NPF P1 neuron']
VFB_jrchk11p	5812986958	['ocellar interneuron']
VFB_jrchk132	1734355450	['adult olfactory receptor neuron Or67d']
VFB_jrchk11o	757374955	['ocellar interneuron']
VFB_jrchk131	1735378225	['adult olfactory receptor neuron Or67d']
VFB_jrchk11r	1745989723	['ocellar interneuron']
VFB_jrchk134	1734691780	['adult olfactory receptor neuron Or67d']
VFB_jrchk11q	1405321852	['ocellar interneuron']
VFB_jrchk133	5812996926	['adult olfactory receptor neuron Or67d']
VFB_jrchk11l	5812986100	['ocellar interneuron']
VFB_jrchk11k	5813035196	['ocellar interneuron']
VFB_jrchk11n	1250885621	['ocellar interneuron']
VFB_jrchk130	1796757192	['adult olfactory receptor neuron Or67d']
